#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Physo135207	Physo135012	8198223	8198063	67593.Physo135207	67593.Physo135012	0	0	0	0	0.055	0.099	0	0.090	0.157
Physo158018	Physo111873	8207844	8190699	67593.Physo158018	67593.Physo111873	0	0	0	0	0	0.158	0	0	0.157
Physo141571	Physo111873	8203476	8190699	67593.Physo141571	67593.Physo111873	0	0	0	0	0	0.158	0	0	0.157
Physo157394	Physo122042	8207617	8191154	67593.Physo157394	67593.Physo122042	0	0	0	0	0	0.129	0	0.072	0.157
Physo108881	Physo108380	8189843	8189445	67593.Physo108881	67593.Physo108380	0	0	0	0	0.084	0.099	0	0.061	0.157
Physo156531	Physo136352	8207300	8199193	67593.Physo156531	67593.Physo136352	0	0	0	0	0	0.158	0	0	0.157
Physo157394	Physo130474	8207617	8194328	67593.Physo157394	67593.Physo130474	0	0	0	0	0	0.158	0	0	0.157
Physo143804	Physo139352	8205295	8201648	67593.Physo143804	67593.Physo139352	0	0	0	0	0.064	0.120	0	0.059	0.157
Physo156769	Physo140423	8207387	8202548	67593.Physo156769	67593.Physo140423	0	0	0	0	0.045	0.130	0	0.067	0.157
Physo134045	Physo129478	8197334	8193581	67593.Physo134045	67593.Physo129478	0	0	0	0	0.064	0.137	0	0	0.157
Physo140526	Physo108358	8202631	8189428	67593.Physo140526	67593.Physo108358	0	0	0	0	0.049	0.081	0	0.113	0.157
Physo139042	Physo135012	8201388	8198063	67593.Physo139042	67593.Physo135012	0	0	0	0	0.055	0.099	0	0.090	0.157
Physo122771	Physo122042	8191197	8191154	67593.Physo122771	67593.Physo122042	0	0	0	0	0	0.129	0	0.072	0.157
Physo156531	Physo129478	8207300	8193581	67593.Physo156531	67593.Physo129478	0	0	0	0	0.045	0.057	0	0.140	0.157
Physo128245	Physo122042	8192648	8191154	67593.Physo128245	67593.Physo122042	0	0	0	0	0	0.129	0	0.072	0.157
Physo130474	Physo122771	8194328	8191197	67593.Physo130474	67593.Physo122771	0	0	0	0	0	0.158	0	0	0.157
Physo137966	Physo119319	8200494	8191021	67593.Physo137966	67593.Physo119319	0	0	0	0	0.130	0	0	0.071	0.157
Physo135012	Physo133432	8198063	8196792	67593.Physo135012	67593.Physo133432	0	0	0	0	0.082	0.057	0	0.105	0.157
Physo127048	Physo111873	8191671	8190699	67593.Physo127048	67593.Physo111873	0	0	0	0	0	0.158	0	0	0.157
Physo132002	Physo124973	8195599	8191312	67593.Physo132002	67593.Physo124973	0	0	0	0	0.158	0	0	0	0.157
Physo130474	Physo128245	8194328	8192648	67593.Physo130474	67593.Physo128245	0	0	0	0	0	0.158	0	0	0.157
Physo143062	Physo135012	8204672	8198063	67593.Physo143062	67593.Physo135012	0	0	0	0	0	0.158	0	0	0.157
Physo122042	Physo116046	8191154	8190885	67593.Physo122042	67593.Physo116046	0	0	0	0	0	0.129	0	0.072	0.157
Physo136352	Physo129478	8199193	8193581	67593.Physo136352	67593.Physo129478	0	0	0	0	0.132	0.057	0	0.053	0.157
Physo141955	Physo131304	8203790	8195053	67593.Physo141955	67593.Physo131304	0	0	0	0	0	0.158	0	0	0.157
Physo140109	Physo131304	8202282	8195053	67593.Physo140109	67593.Physo131304	0	0	0	0	0	0.158	0	0	0.157
Physo132531	Physo122042	8196052	8191154	67593.Physo132531	67593.Physo122042	0	0	0	0	0.045	0.066	0	0.131	0.157
Physo127050	Physo111873	8191673	8190699	67593.Physo127050	67593.Physo111873	0	0	0	0	0	0.158	0	0	0.157
Physo141008	Physo109564	8203027	8190413	67593.Physo141008	67593.Physo109564	0	0	0	0	0.143	0.057	0	0	0.157
Physo130474	Physo127247	8194328	8191845	67593.Physo130474	67593.Physo127247	0	0	0	0	0	0.158	0	0	0.157
Physo140109	Physo134878	8202282	8197965	67593.Physo140109	67593.Physo134878	0	0	0	0	0	0.128	0	0.073	0.157
Physo119319	Physo111873	8191021	8190699	67593.Physo119319	67593.Physo111873	0	0	0	0	0	0.075	0	0.127	0.157
Physo130474	Physo108948	8194328	8189900	67593.Physo130474	67593.Physo108948	0	0	0	0	0	0.158	0	0	0.157
Physo139352	Physo109564	8201648	8190413	67593.Physo139352	67593.Physo109564	0	0	0	0	0.130	0.071	0	0	0.157
Physo133473	Physo108380	8196821	8189445	67593.Physo133473	67593.Physo108380	0	0	0	0	0.058	0.139	0	0.045	0.157
Physo156769	Physo120926	8207387	8191102	67593.Physo156769	67593.Physo120926	0	0	0	0	0.045	0.130	0	0.067	0.157
Physo141955	Physo134878	8203790	8197965	67593.Physo141955	67593.Physo134878	0	0	0	0	0	0.128	0	0.073	0.157
Physo130474	Physo116046	8194328	8190885	67593.Physo130474	67593.Physo116046	0	0	0	0	0	0.158	0	0	0.157
Physo144252	Physo128684	8205663	8193002	67593.Physo144252	67593.Physo128684	0	0	0	0	0.059	0.126	0	0.058	0.157
Physo144252	Physo139993	8205663	8202192	67593.Physo144252	67593.Physo139993	0	0	0	0	0.074	0.126	0	0	0.156
Physo141571	Physo133432	8203476	8196792	67593.Physo141571	67593.Physo133432	0	0	0	0	0.103	0.098	0	0	0.156
Physo119319	Physo109057	8191021	8189986	67593.Physo119319	67593.Physo109057	0	0.054	0	0	0.118	0.070	0	0	0.156
Physo129478	Physo127121	8193581	8191731	67593.Physo129478	67593.Physo127121	0	0	0	0	0	0.157	0	0	0.156
Physo140526	Physo127360	8202631	8191933	67593.Physo140526	67593.Physo127360	0	0	0	0	0.103	0.098	0	0	0.156
Physo133679	Physo127360	8196998	8191933	67593.Physo133679	67593.Physo127360	0	0	0	0	0.103	0.098	0	0	0.156
Physo158479	Physo136578	8208016	8199366	67593.Physo158479	67593.Physo136578	0	0	0	0	0	0.157	0	0	0.156
Physo136680	Physo129478	8199455	8193581	67593.Physo136680	67593.Physo129478	0	0	0	0	0	0.157	0	0	0.156
Physo158462	Physo128921	8208010	8193199	67593.Physo158462	67593.Physo128921	0	0	0	0	0.059	0.057	0	0.126	0.156
Physo128710	Physo115990	8193024	8190881	67593.Physo128710	67593.Physo115990	0	0	0	0	0	0	0	0.157	0.156
Physo144366	Physo129478	8205747	8193581	67593.Physo144366	67593.Physo129478	0	0	0	0	0	0.157	0	0	0.156
Physo136746	Physo129945	8199514	8193952	67593.Physo136746	67593.Physo129945	0	0	0	0	0.054	0.113	0	0.076	0.156
Physo143370	Physo129478	8204930	8193581	67593.Physo143370	67593.Physo129478	0	0	0	0	0.064	0.108	0	0.071	0.156
Physo143228	Physo135212	8204809	8198226	67593.Physo143228	67593.Physo135212	0	0	0	0	0	0.157	0	0	0.156
Physo135212	Physo133432	8198226	8196792	67593.Physo135212	67593.Physo133432	0	0	0	0	0.103	0.098	0	0	0.156
Physo141571	Physo127360	8203476	8191933	67593.Physo141571	67593.Physo127360	0	0	0	0	0.103	0.098	0	0	0.156
Physo143228	Physo133679	8204809	8196998	67593.Physo143228	67593.Physo133679	0	0	0	0	0	0.157	0	0	0.156
Physo135799	Physo108612	8198720	8189630	67593.Physo135799	67593.Physo108612	0	0	0	0	0	0.157	0	0	0.156
Physo155290	Physo137309	8206831	8199980	67593.Physo155290	67593.Physo137309	0	0	0	0	0.130	0	0	0.070	0.156
Physo135200	Physo129672	8198220	8193748	67593.Physo135200	67593.Physo129672	0	0	0	0	0.045	0.118	0	0.079	0.156
Physo143707	Physo129478	8205213	8193581	67593.Physo143707	67593.Physo129478	0	0	0	0	0.064	0.108	0	0.071	0.156
Physo133679	Physo133432	8196998	8196792	67593.Physo133679	67593.Physo133432	0	0	0	0	0.103	0.098	0	0	0.156
Physo137309	Physo129478	8199980	8193581	67593.Physo137309	67593.Physo129478	0	0	0	0	0.115	0.062	0	0.065	0.156
Physo128829	Physo109760	8193119	8190578	67593.Physo128829	67593.Physo109760	0	0	0	0	0.055	0	0	0.144	0.156
Physo135212	Physo127360	8198226	8191933	67593.Physo135212	67593.Physo127360	0	0	0	0	0.103	0.098	0	0	0.156
Physo141007	Physo115988	8203026	8190880	67593.Physo141007	67593.Physo115988	0	0	0	0	0.157	0	0	0	0.156
Physo130074	Physo109009	8194037	8189948	67593.Physo130074	67593.Physo109009	0	0	0	0	0	0.157	0	0	0.156
Physo131822	Physo108612	8195447	8189630	67593.Physo131822	67593.Physo108612	0	0	0	0	0	0.157	0	0	0.156
Physo145066	Physo108497	8206333	8189540	67593.Physo145066	67593.Physo108497	0.069	0	0	0	0.102	0.072	0	0	0.156
Physo134362	Physo129478	8197567	8193581	67593.Physo134362	67593.Physo129478	0	0	0	0	0	0.157	0	0	0.156
Physo142455	Physo129478	8204198	8193581	67593.Physo142455	67593.Physo129478	0	0	0	0	0	0.157	0	0	0.156
Physo140605	Physo129478	8202697	8193581	67593.Physo140605	67593.Physo129478	0	0	0	0	0.131	0.067	0	0.043	0.156
Physo157844	Physo127581	8207783	8192098	67593.Physo157844	67593.Physo127581	0	0	0	0	0	0.157	0	0	0.156
Physo143228	Physo141571	8204809	8203476	67593.Physo143228	67593.Physo141571	0	0	0	0	0	0.157	0	0	0.156
Physo139065	Physo135687	8201407	8198628	67593.Physo139065	67593.Physo135687	0	0	0	0	0	0	0	0.157	0.156
Physo143969	Physo108612	8205430	8189630	67593.Physo143969	67593.Physo108612	0	0	0	0	0.157	0	0	0	0.156
Physo140526	Physo133432	8202631	8196792	67593.Physo140526	67593.Physo133432	0	0	0	0	0.103	0.098	0	0	0.156
Physo128829	Physo109759	8193119	8190577	67593.Physo128829	67593.Physo109759	0	0	0	0	0.055	0	0	0.144	0.156
Physo142455	Physo135012	8204198	8198063	67593.Physo142455	67593.Physo135012	0	0	0	0	0	0.156	0	0	0.155
Physo129478	Physo123574	8193581	8191229	67593.Physo129478	67593.Physo123574	0	0	0	0	0.076	0.124	0	0	0.155
Physo129168	Physo108380	8193357	8189445	67593.Physo129168	67593.Physo108380	0	0	0	0	0.102	0.069	0	0.071	0.155
Physo137966	Physo132531	8200494	8196052	67593.Physo137966	67593.Physo132531	0	0	0	0	0.128	0	0	0.071	0.155
Physo135274	Physo130376	8198273	8194263	67593.Physo135274	67593.Physo130376	0	0	0	0	0.064	0.122	0	0.055	0.155
Physo135012	Physo128234	8198063	8192637	67593.Physo135012	67593.Physo128234	0	0	0	0	0	0.156	0	0	0.155
Physo130224	Physo128905	8194158	8193185	67593.Physo130224	67593.Physo128905	0	0	0	0	0	0.156	0	0	0.155
Physo128851	Physo109290	8193136	8190183	67593.Physo128851	67593.Physo109290	0	0	0	0	0.045	0.084	0	0.112	0.155
Physo137309	Physo132531	8199980	8196052	67593.Physo137309	67593.Physo132531	0	0	0	0	0.064	0.089	0	0.089	0.155
Physo141008	Physo130403	8203027	8194283	67593.Physo141008	67593.Physo130403	0	0	0	0	0.156	0	0	0	0.155
Physo136950	Physo135274	8199680	8198273	67593.Physo136950	67593.Physo135274	0	0	0	0	0	0.143	0	0.055	0.155
Physo136578	Physo134045	8199366	8197334	67593.Physo136578	67593.Physo134045	0	0	0	0	0	0.156	0	0	0.155
Physo135012	Physo127121	8198063	8191731	67593.Physo135012	67593.Physo127121	0	0	0	0	0	0.156	0	0	0.155
Physo134878	Physo115988	8197965	8190880	67593.Physo134878	67593.Physo115988	0	0	0.373	0.658	0	0	0	0.043	0.155
Physo137893	Physo109057	8200437	8189986	67593.Physo137893	67593.Physo109057	0	0	0	0	0.045	0.152	0	0	0.155
Physo135012	Physo130224	8198063	8194158	67593.Physo135012	67593.Physo130224	0	0	0	0	0	0.156	0	0	0.155
Physo142649	Physo130376	8204349	8194263	67593.Physo142649	67593.Physo130376	0	0	0	0	0	0.069	0	0.130	0.155
Physo143228	Physo129624	8204809	8193707	67593.Physo143228	67593.Physo129624	0	0	0	0	0.045	0.140	0	0.054	0.155
Physo135012	Physo134362	8198063	8197567	67593.Physo135012	67593.Physo134362	0	0	0	0	0	0.156	0	0	0.155
Physo158059	Physo131304	8207859	8195053	67593.Physo158059	67593.Physo131304	0	0	0	0	0	0.156	0	0	0.155
Physo134857	Physo129465	8197956	8193571	67593.Physo134857	67593.Physo129465	0.082	0	0	0	0.118	0	0	0	0.155
Physo144366	Physo135012	8205747	8198063	67593.Physo144366	67593.Physo135012	0	0	0	0	0	0.156	0	0	0.155
Physo131180	Physo128696	8194947	8193012	67593.Physo131180	67593.Physo128696	0	0	0	0	0.129	0.070	0	0	0.155
Physo156637	Physo140526	8207343	8202631	67593.Physo156637	67593.Physo140526	0	0	0	0	0	0.123	0	0.076	0.155
Physo136680	Physo135012	8199455	8198063	67593.Physo136680	67593.Physo135012	0	0	0	0	0	0.156	0	0	0.155
Physo136578	Physo132002	8199366	8195599	67593.Physo136578	67593.Physo132002	0	0	0	0	0	0.156	0	0	0.155
Physo135274	Physo131304	8198273	8195053	67593.Physo135274	67593.Physo131304	0	0	0	0	0	0.123	0	0.077	0.155
Physo136471	Physo130474	8199283	8194328	67593.Physo136471	67593.Physo130474	0	0	0	0	0	0.156	0	0	0.155
Physo130474	Physo130091	8194328	8194048	67593.Physo130474	67593.Physo130091	0	0	0	0	0	0.156	0	0	0.155
Physo141411	Physo115990	8203340	8190881	67593.Physo141411	67593.Physo115990	0	0	0	0	0.053	0.119	0	0.068	0.154
Physo143940	Physo129624	8205407	8193707	67593.Physo143940	67593.Physo129624	0	0	0	0	0	0.155	0	0	0.154
Physo145353	Physo141955	8206566	8203790	67593.Physo145353	67593.Physo141955	0	0	0	0	0	0	0	0.155	0.154
Physo141057	Physo133069	8203062	8196495	67593.Physo141057	67593.Physo133069	0	0	0	0	0.045	0.136	0	0.058	0.154
Physo129672	Physo128851	8193748	8193136	67593.Physo129672	67593.Physo128851	0	0	0	0	0.081	0.088	0	0.072	0.154
Physo156769	Physo139692	8207387	8201938	67593.Physo156769	67593.Physo139692	0.045	0	0	0	0.051	0.109	0	0.077	0.154
Physo129945	Physo122042	8193952	8191154	67593.Physo129945	67593.Physo122042	0	0	0	0	0.045	0.063	0	0.131	0.154
Physo156769	Physo108380	8207387	8189445	67593.Physo156769	67593.Physo108380	0	0	0	0	0.045	0.067	0	0.127	0.154
Physo134122	Physo131652	8197394	8195326	67593.Physo134122	67593.Physo131652	0	0	0	0	0.045	0	0	0.151	0.154
Physo134121	Physo131652	8197393	8195326	67593.Physo134121	67593.Physo131652	0	0	0	0	0.045	0	0	0.151	0.154
Physo145353	Physo140109	8206566	8202282	67593.Physo145353	67593.Physo140109	0	0	0	0	0	0	0	0.155	0.154
Physo143804	Physo109580	8205295	8190427	67593.Physo143804	67593.Physo109580	0	0	0	0	0.109	0.062	0	0.070	0.154
Physo145066	Physo122042	8206333	8191154	67593.Physo145066	67593.Physo122042	0	0	0	0	0	0.136	0	0.062	0.154
Physo130474	Physo128935	8194328	8193212	67593.Physo130474	67593.Physo128935	0	0	0	0	0.045	0.151	0	0	0.154
Physo143778	Physo131822	8205271	8195447	67593.Physo143778	67593.Physo131822	0	0	0	0	0	0	0	0.155	0.154
Physo108894	Physo108612	8189854	8189630	67593.Physo108894	67593.Physo108612	0	0	0	0	0.126	0	0	0.072	0.154
Physo143054	Physo131652	8204666	8195326	67593.Physo143054	67593.Physo131652	0	0	0	0	0.045	0	0	0.151	0.154
Physo156769	Physo127893	8207387	8192362	67593.Physo156769	67593.Physo127893	0.045	0	0	0	0.051	0.109	0	0.077	0.154
Physo132275	Physo131304	8195839	8195053	67593.Physo132275	67593.Physo131304	0	0	0	0	0	0.137	0	0.060	0.154
Physo109716	Physo109564	8190542	8190413	67593.Physo109716	67593.Physo109564	0.081	0	0	0	0.061	0.057	0	0.084	0.154
Physo143804	Physo108304	8205295	8189388	67593.Physo143804	67593.Physo108304	0	0	0	0	0.109	0.062	0	0.070	0.154
Physo158059	Physo127893	8207859	8192362	67593.Physo158059	67593.Physo127893	0	0	0	0	0.137	0.061	0	0	0.154
Physo133069	Physo121724	8196495	8191143	67593.Physo133069	67593.Physo121724	0	0	0	0	0.045	0.136	0	0.058	0.154
Physo155477	Physo134534	8206894	8197704	67593.Physo155477	67593.Physo134534	0	0	0	0	0.084	0.104	0	0.053	0.154
Physo142831	Physo141686	8204488	8203572	67593.Physo142831	67593.Physo141686	0	0	0	0	0.045	0	0	0.151	0.154
Physo128696	Physo128498	8193012	8192857	67593.Physo128696	67593.Physo128498	0	0	0	0	0.045	0.124	0	0.070	0.154
Physo144252	Physo128234	8205663	8192637	67593.Physo144252	67593.Physo128234	0	0	0	0	0.059	0.138	0	0	0.154
Physo111873	Physo108216	8190699	8189316	67593.Physo111873	67593.Physo108216	0	0	0	0	0.045	0.090	0	0.105	0.154
Physo129478	Physo121724	8193581	8191143	67593.Physo129478	67593.Physo121724	0	0	0	0	0.045	0.136	0	0.058	0.154
Physo132275	Physo122042	8195839	8191154	67593.Physo132275	67593.Physo122042	0	0	0	0	0.045	0.104	0	0.091	0.154
Physo158059	Physo139692	8207859	8201938	67593.Physo158059	67593.Physo139692	0	0	0	0	0.137	0.061	0	0	0.154
Physo132866	Physo108857	8196334	8189826	67593.Physo132866	67593.Physo108857	0	0	0	0	0	0.155	0	0	0.154
Physo138921	Physo131857	8201278	8195474	67593.Physo138921	67593.Physo131857	0	0	0	0	0.045	0	0	0.151	0.154
Physo141057	Physo129478	8203062	8193581	67593.Physo141057	67593.Physo129478	0	0	0	0	0.045	0.136	0	0.058	0.154
Physo136233	Physo108857	8199095	8189826	67593.Physo136233	67593.Physo108857	0	0	0	0	0	0.155	0	0	0.154
Physo133308	Physo129672	8196680	8193748	67593.Physo133308	67593.Physo129672	0	0	0	0.613	0.082	0.109	0	0.063	0.154
Physo135412	Physo132832	8198381	8196305	67593.Physo135412	67593.Physo132832	0	0	0	0	0.045	0.109	0	0.085	0.153
Physo156637	Physo137803	8207343	8200362	67593.Physo156637	67593.Physo137803	0	0	0	0	0	0	0	0.154	0.153
Physo128921	Physo127360	8193199	8191933	67593.Physo128921	67593.Physo127360	0	0	0	0	0.082	0.108	0	0.049	0.153
Physo144477	Physo108380	8205845	8189445	67593.Physo144477	67593.Physo108380	0	0	0	0	0	0.154	0	0	0.153
Physo131180	Physo109580	8194947	8190427	67593.Physo131180	67593.Physo109580	0	0	0	0	0.129	0	0	0.068	0.153
Physo134045	Physo128935	8197334	8193212	67593.Physo134045	67593.Physo128935	0	0	0	0	0.081	0.117	0	0	0.153
Physo129347	Physo108302	8193497	8189386	67593.Physo129347	67593.Physo108302	0.062	0	0	0	0.064	0.087	0	0.069	0.153
Physo129624	Physo128851	8193707	8193136	67593.Physo129624	67593.Physo128851	0	0	0	0	0.055	0.141	0	0	0.153
Physo135522	Physo130101	8198478	8194058	67593.Physo135522	67593.Physo130101	0	0	0	0	0.045	0.068	0	0.125	0.153
Physo133069	Physo128234	8196495	8192637	67593.Physo133069	67593.Physo128234	0	0	0	0	0	0.154	0	0	0.153
Physo142042	Physo108881	8203863	8189843	67593.Physo142042	67593.Physo108881	0	0	0	0	0	0.149	0	0.046	0.153
Physo133432	Physo128921	8196792	8193199	67593.Physo133432	67593.Physo128921	0	0	0	0	0.082	0.108	0	0.049	0.153
Physo139518	Physo136228	8201790	8199090	67593.Physo139518	67593.Physo136228	0	0	0	0	0.047	0.129	0	0.062	0.153
Physo156531	Physo135012	8207300	8198063	67593.Physo156531	67593.Physo135012	0	0	0	0	0.082	0.091	0	0.067	0.153
Physo129945	Physo124973	8193952	8191312	67593.Physo129945	67593.Physo124973	0	0	0	0	0.045	0.123	0	0.070	0.153
Physo157722	Physo131857	8207741	8195474	67593.Physo157722	67593.Physo131857	0	0	0	0	0.130	0	0	0.067	0.153
Physo135522	Physo131180	8198478	8194947	67593.Physo135522	67593.Physo131180	0	0	0	0	0.107	0.068	0	0.065	0.153
Physo139352	Physo128237	8201648	8192640	67593.Physo139352	67593.Physo128237	0	0	0	0	0.109	0.059	0	0.072	0.153
Physo145066	Physo130376	8206333	8194263	67593.Physo145066	67593.Physo130376	0	0	0	0	0.045	0.122	0	0.071	0.153
Physo143228	Physo136746	8204809	8199514	67593.Physo143228	67593.Physo136746	0	0	0	0	0.046	0.133	0	0.059	0.153
Physo143062	Physo139392	8204672	8201678	67593.Physo143062	67593.Physo139392	0	0	0	0	0.128	0.069	0	0	0.153
Physo134045	Physo108302	8197334	8189386	67593.Physo134045	67593.Physo108302	0	0	0	0	0.129	0.068	0	0	0.153
Physo143228	Physo109716	8204809	8190542	67593.Physo143228	67593.Physo109716	0	0	0	0	0.045	0.150	0	0	0.153
Physo141008	Physo131180	8203027	8194947	67593.Physo141008	67593.Physo131180	0	0	0	0	0.101	0.097	0	0	0.153
Physo129347	Physo124973	8193497	8191312	67593.Physo129347	67593.Physo124973	0	0	0	0	0.055	0.057	0	0.126	0.153
Physo130468	Physo108143	8194322	8189252	67593.Physo130468	67593.Physo108143	0.077	0	0	0	0	0.057	0	0.106	0.153
Physo135522	Physo133968	8198478	8197261	67593.Physo135522	67593.Physo133968	0	0	0	0	0.139	0.057	0	0	0.153
Physo128710	Physo109290	8193024	8190183	67593.Physo128710	67593.Physo109290	0	0	0	0	0.045	0	0	0.150	0.153
Physo129738	Physo108358	8193803	8189428	67593.Physo129738	67593.Physo108358	0	0	0	0	0.106	0.092	0	0	0.153
Physo131180	Physo108304	8194947	8189388	67593.Physo131180	67593.Physo108304	0	0	0	0	0.129	0	0	0.068	0.153
Physo142649	Physo129168	8204349	8193357	67593.Physo142649	67593.Physo129168	0	0	0	0	0	0.148	0	0.046	0.152
Physo135799	Physo128696	8198720	8193012	67593.Physo135799	67593.Physo128696	0	0	0	0	0.045	0.066	0	0.126	0.152
Physo145353	Physo135522	8206566	8198478	67593.Physo145353	67593.Physo135522	0	0	0	0	0.064	0	0	0.132	0.152
Physo127247	Physo108612	8191845	8189630	67593.Physo127247	67593.Physo108612	0	0	0	0	0	0.153	0	0	0.152
Physo156239	Physo130474	8207189	8194328	67593.Physo156239	67593.Physo130474	0	0	0	0	0	0.153	0	0	0.152
Physo140526	Physo133833	8202631	8197136	67593.Physo140526	67593.Physo133833	0	0	0	0	0.045	0.064	0	0.128	0.152
Physo157394	Physo108612	8207617	8189630	67593.Physo157394	67593.Physo108612	0	0	0	0	0	0.153	0	0	0.152
Physo135012	Physo111873	8198063	8190699	67593.Physo135012	67593.Physo111873	0	0	0	0	0.045	0.138	0	0.053	0.152
Physo118492	Physo108612	8190982	8189630	67593.Physo118492	67593.Physo108612	0	0	0	0	0	0.153	0	0	0.152
Physo129465	Physo128782	8193571	8193080	67593.Physo129465	67593.Physo128782	0	0	0	0	0.107	0.068	0	0.063	0.152
Physo135522	Physo108456	8198478	8189509	67593.Physo135522	67593.Physo108456	0	0	0	0	0.129	0.067	0	0	0.152
Physo128245	Physo108612	8192648	8189630	67593.Physo128245	67593.Physo108612	0	0	0	0	0	0.153	0	0	0.152
Physo143804	Physo109057	8205295	8189986	67593.Physo143804	67593.Physo109057	0	0	0	0	0.108	0.065	0	0.065	0.152
Physo158059	Physo133438	8207859	8196796	67593.Physo158059	67593.Physo133438	0	0	0	0	0.103	0.094	0	0	0.152
Physo137086	Physo130474	8199800	8194328	67593.Physo137086	67593.Physo130474	0	0	0	0	0	0.153	0	0	0.152
Physo140526	Physo128935	8202631	8193212	67593.Physo140526	67593.Physo128935	0	0	0	0	0.081	0.062	0	0.096	0.152
Physo143969	Physo130101	8205430	8194058	67593.Physo143969	67593.Physo130101	0	0	0	0	0.064	0	0	0.132	0.152
Physo142173	Physo130474	8203973	8194328	67593.Physo142173	67593.Physo130474	0	0	0	0	0	0.153	0	0	0.152
Physo130474	Physo127048	8194328	8191671	67593.Physo130474	67593.Physo127048	0	0	0	0	0	0.153	0	0	0.152
Physo158479	Physo109633	8208016	8190473	67593.Physo158479	67593.Physo109633	0	0	0	0	0	0.134	0	0.061	0.152
Physo133679	Physo130474	8196998	8194328	67593.Physo133679	67593.Physo130474	0	0	0	0	0	0.153	0	0	0.152
Physo141571	Physo130474	8203476	8194328	67593.Physo141571	67593.Physo130474	0	0	0	0	0	0.153	0	0	0.152
Physo133655	Physo108881	8196977	8189843	67593.Physo133655	67593.Physo108881	0	0	0	0	0.064	0	0	0.132	0.152
Physo143520	Physo136856	8205062	8199595	67593.Physo143520	67593.Physo136856	0	0	0	0	0	0.153	0	0	0.152
Physo116046	Physo108612	8190885	8189630	67593.Physo116046	67593.Physo108612	0	0	0	0	0	0.153	0	0	0.152
Physo156341	Physo129624	8207227	8193707	67593.Physo156341	67593.Physo129624	0	0	0	0	0.136	0.059	0	0	0.152
Physo156341	Physo141213	8207227	8203188	67593.Physo156341	67593.Physo141213	0	0	0	0	0.065	0.111	0	0.062	0.152
Physo144799	Physo108941	8206112	8189896	67593.Physo144799	67593.Physo108941	0.070	0	0	0	0	0	0	0.126	0.152
Physo131180	Physo127705	8194947	8192207	67593.Physo131180	67593.Physo127705	0	0	0	0	0.131	0	0	0.065	0.152
