GLYMA20G26440.1	GLYMA20G22550.1	889281	888933	3847.GLYMA20G26440.1	3847.GLYMA20G22550.1	0	0	0.449	0	0	0.048	0	0	0.453
GLYMA20G26440.1	GLYMA20G23890.1	889281	889055	3847.GLYMA20G26440.1	3847.GLYMA20G23890.1	0	0	0.449	0	0	0.048	0	0	0.453
GLYMA16G23870.3	GLYMA14G29360.1	879065	874533	3847.GLYMA16G23870.3	3847.GLYMA14G29360.1	0	0	0.449	0	0	0.048	0	0	0.453
GLYMA20G23890.1	GLYMA15G07770.2	889055	875877	3847.GLYMA20G23890.1	3847.GLYMA15G07770.2	0	0	0.449	0	0	0.043	0	0	0.450
GLYMA18G47890.1	GLYMA16G23870.3	884959	879065	3847.GLYMA18G47890.1	3847.GLYMA16G23870.3	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G22550.1	GLYMA19G43030.1	888933	887847	3847.GLYMA20G22550.1	3847.GLYMA19G43030.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA15G07770.2	GLYMA13G37790.1	875877	872308	3847.GLYMA15G07770.2	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA14G29360.1	GLYMA13G37790.1	874533	872308	3847.GLYMA14G29360.1	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA18G47890.1	GLYMA14G29360.1	884959	874533	3847.GLYMA18G47890.1	3847.GLYMA14G29360.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA19G43030.1	GLYMA13G37790.1	887847	872308	3847.GLYMA19G43030.1	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G20456.1	GLYMA13G37790.1	888819	872308	3847.GLYMA20G20456.1	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G26440.1	GLYMA14G29360.1	889281	874533	3847.GLYMA20G26440.1	3847.GLYMA14G29360.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G23890.1	GLYMA18G47890.1	889055	884959	3847.GLYMA20G23890.1	3847.GLYMA18G47890.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G22550.1	GLYMA13G37790.1	888933	872308	3847.GLYMA20G22550.1	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G22550.1	GLYMA18G47890.1	888933	884959	3847.GLYMA20G22550.1	3847.GLYMA18G47890.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G23890.1	GLYMA19G43030.1	889055	887847	3847.GLYMA20G23890.1	3847.GLYMA19G43030.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G26440.1	GLYMA15G07770.2	889281	875877	3847.GLYMA20G26440.1	3847.GLYMA15G07770.2	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G20456.1	GLYMA18G47890.1	888819	884959	3847.GLYMA20G20456.1	3847.GLYMA18G47890.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA18G47890.1	GLYMA15G07770.2	884959	875877	3847.GLYMA18G47890.1	3847.GLYMA15G07770.2	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G26440.1	GLYMA13G37790.1	889281	872308	3847.GLYMA20G26440.1	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G26440.1	GLYMA18G47890.1	889281	884959	3847.GLYMA20G26440.1	3847.GLYMA18G47890.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G23890.1	GLYMA13G37790.1	889055	872308	3847.GLYMA20G23890.1	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
