GLYMA07G31830.1	GLYMA03G29810.1	854386	843245	3847.GLYMA07G31830.1	3847.GLYMA03G29810.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA13G24640.1	GLYMA03G29801.1	871087	843244	3847.GLYMA13G24640.1	3847.GLYMA03G29801.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA13G24640.1	GLYMA03G29810.1	871087	843245	3847.GLYMA13G24640.1	3847.GLYMA03G29810.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA07G31830.1	GLYMA03G29801.1	854386	843244	3847.GLYMA07G31830.1	3847.GLYMA03G29801.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA19G32680.1	GLYMA07G31830.1	886888	854386	3847.GLYMA19G32680.1	3847.GLYMA07G31830.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA14G04840.1	GLYMA13G24640.1	873416	871087	3847.GLYMA14G04840.1	3847.GLYMA13G24640.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA14G04840.1	GLYMA07G31830.1	873416	854386	3847.GLYMA14G04840.1	3847.GLYMA07G31830.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA19G32680.1	GLYMA13G24640.1	886888	871087	3847.GLYMA19G32680.1	3847.GLYMA13G24640.1	0.158	0	0	0	0.688	0.682	0	0.393	0.942
GLYMA20G36600.2	GLYMA10G08500.3	890203	862220	3847.GLYMA20G36600.2	3847.GLYMA10G08500.3	0	0	0	0	0.099	0.937	0	0	0.940
GLYMA13G43960.1	GLYMA02G33215.1	872875	840622	3847.GLYMA13G43960.1	3847.GLYMA02G33215.1	0	0	0	0	0.847	0.234	0	0.534	0.940
GLYMA13G21480.1	GLYMA03G37760.1	870811	843985	3847.GLYMA13G21480.1	3847.GLYMA03G37760.1	0	0	0	0	0.051	0.808	0	0.692	0.938
GLYMA19G40090.2	GLYMA10G07610.2	887569	862155	3847.GLYMA19G40090.2	3847.GLYMA10G07610.2	0	0	0	0	0.054	0.580	0.600	0.658	0.938
GLYMA19G40090.2	GLYMA13G21480.1	887569	870811	3847.GLYMA19G40090.2	3847.GLYMA13G21480.1	0	0	0	0	0.054	0.580	0.600	0.658	0.938
GLYMA20G36600.2	POLD1	890203	846422	3847.GLYMA20G36600.2	3847.GLYMA04G38800.4	0	0	0	0	0.062	0.937	0	0	0.938
GLYMA15G18220.1	GLYMA12G28990.5	876787	868651	3847.GLYMA15G18220.1	3847.GLYMA12G28990.5	0	0	0	0	0.156	0.879	0	0.449	0.938
GLYMA10G07610.2	GLYMA03G37760.1	862155	843985	3847.GLYMA10G07610.2	3847.GLYMA03G37760.1	0	0	0	0	0.051	0.808	0	0.692	0.938
GLYMA20G36600.2	GLYMA06G16110.3	890203	850803	3847.GLYMA20G36600.2	3847.GLYMA06G16110.3	0	0	0	0	0.062	0.937	0	0	0.938
GLYMA13G43960.1	GLYMA03G02731.1	872875	842079	3847.GLYMA13G43960.1	3847.GLYMA03G02731.1	0	0	0	0	0.847	0.153	0	0.552	0.936
GLYMA12G04480.2	GLYMA02G41870.2	867448	841250	3847.GLYMA12G04480.2	3847.GLYMA02G41870.2	0.078	0	0	0	0.115	0	0.650	0.804	0.936
GLYMA13G43960.1	GLYMA01G34350.1	872875	837787	3847.GLYMA13G43960.1	3847.GLYMA01G34350.1	0	0	0	0	0.847	0.153	0	0.552	0.936
AAA	GLYMA04G39520.2	882939	846485	3847.GLYMA18G04081.2	3847.GLYMA04G39520.2	0	0	0	0	0.680	0.679	0	0.430	0.936
GLYMA16G02880.2	GLYMA10G12530.1	878076	862426	3847.GLYMA16G02880.2	3847.GLYMA10G12530.1	0	0	0	0	0.847	0.153	0	0.539	0.935
GLYMA10G12530.1	GLYMA07G06240.1	862426	853015	3847.GLYMA10G12530.1	3847.GLYMA07G06240.1	0	0	0	0	0.847	0.153	0	0.539	0.935
GLYMA10G12530.1	GLYMA06G23290.1	862426	851339	3847.GLYMA10G12530.1	3847.GLYMA06G23290.1	0	0	0	0	0.847	0.153	0	0.539	0.935
GLYMA11G37330.1	LOC548020	866960	848695	3847.GLYMA11G37330.1	3847.GLYMA05G32070.1	0	0	0	0	0.847	0	0	0.590	0.934
GLYMA11G37330.1	GLYMA04G39500.1	866960	846483	3847.GLYMA11G37330.1	3847.GLYMA04G39500.1	0	0	0	0	0.847	0	0	0.590	0.934
GLYMA15G03900.1	GLYMA06G16110.3	875511	850803	3847.GLYMA15G03900.1	3847.GLYMA06G16110.3	0	0	0	0	0.847	0.094	0	0.557	0.933
GLYMA13G41490.1	POLD1	872652	846422	3847.GLYMA13G41490.1	3847.GLYMA04G38800.4	0	0	0	0	0.847	0.094	0	0.557	0.933
GLYMA13G41490.1	GLYMA06G16110.3	872652	850803	3847.GLYMA13G41490.1	3847.GLYMA06G16110.3	0	0	0	0	0.847	0.094	0	0.557	0.933
GLYMA15G03900.1	POLD1	875511	846422	3847.GLYMA15G03900.1	3847.GLYMA04G38800.4	0	0	0	0	0.847	0.094	0	0.557	0.933
GLYMA13G41490.1	GLYMA11G37330.1	872652	866960	3847.GLYMA13G41490.1	3847.GLYMA11G37330.1	0	0	0	0	0.847	0.272	0	0.446	0.932
GLYMA04G09520.1	GLYMA02G01000.2	845335	838876	3847.GLYMA04G09520.1	3847.GLYMA02G01000.2	0.177	0	0	0	0.121	0	0	0.913	0.932
GLYMA15G03900.1	GLYMA11G37330.1	875511	866960	3847.GLYMA15G03900.1	3847.GLYMA11G37330.1	0	0	0	0	0.847	0.272	0	0.446	0.932
GLYMA06G23290.1	GLYMA05G28040.1	851339	848307	3847.GLYMA06G23290.1	3847.GLYMA05G28040.1	0	0	0	0	0.847	0.571	0	0	0.931
GLYMA07G06240.1	GLYMA05G28040.1	853015	848307	3847.GLYMA07G06240.1	3847.GLYMA05G28040.1	0	0	0	0	0.847	0.571	0	0	0.931
GLYMA16G02880.2	GLYMA05G28040.1	878076	848307	3847.GLYMA16G02880.2	3847.GLYMA05G28040.1	0	0	0	0	0.847	0.571	0	0	0.931
GLYMA13G41490.1	GLYMA12G04480.2	872652	867448	3847.GLYMA13G41490.1	3847.GLYMA12G04480.2	0	0	0	0	0.847	0	0	0.570	0.931
GLYMA15G03900.1	GLYMA12G04480.2	875511	867448	3847.GLYMA15G03900.1	3847.GLYMA12G04480.2	0	0	0	0	0.847	0	0	0.570	0.931
GLYMA10G08250.1	GLYMA01G37136.1	862201	838021	3847.GLYMA10G08250.1	3847.GLYMA01G37136.1	0	0	0	0	0.068	0.808	0	0.647	0.931
GLYMA18G04850.2	GLYMA05G28040.1	883003	848307	3847.GLYMA18G04850.2	3847.GLYMA05G28040.1	0	0	0	0	0.847	0	0	0.567	0.930
GLYMA20G36600.2	HELRP	890203	882726	3847.GLYMA20G36600.2	3847.GLYMA18G01820.1	0	0	0	0	0.164	0.817	0	0.568	0.928
GLYMA20G36600.2	GLYMA11G37910.1	890203	867011	3847.GLYMA20G36600.2	3847.GLYMA11G37910.1	0	0	0	0	0.164	0.817	0	0.568	0.928
GLYMA08G19650.2	GLYMA04G31220.1	856965	845927	3847.GLYMA08G19650.2	3847.GLYMA04G31220.1	0	0	0	0	0.847	0	0	0.547	0.927
GLYMA15G05350.1	GLYMA04G31220.1	875646	845927	3847.GLYMA15G05350.1	3847.GLYMA04G31220.1	0	0	0	0	0.847	0	0	0.547	0.927
GLYMA07G14830.1	GLYMA04G01980.1	853671	844633	3847.GLYMA07G14830.1	3847.GLYMA04G01980.1	0	0	0	0	0.847	0	0	0.543	0.927
GLYMA06G23290.1	GLYMA01G34350.1	851339	837787	3847.GLYMA06G23290.1	3847.GLYMA01G34350.1	0	0	0	0	0.812	0.153	0	0.550	0.922
GLYMA18G04850.2	GLYMA13G43960.1	883003	872875	3847.GLYMA18G04850.2	3847.GLYMA13G43960.1	0	0	0	0	0.847	0	0	0.512	0.922
GLYMA07G06240.1	GLYMA03G02731.1	853015	842079	3847.GLYMA07G06240.1	3847.GLYMA03G02731.1	0	0	0	0	0.812	0.153	0	0.550	0.922
GLYMA20G38130.1	GLYMA19G32680.1	890342	886888	3847.GLYMA20G38130.1	3847.GLYMA19G32680.1	0	0	0	0	0.733	0.715	0	0.065	0.922
GLYMA20G38130.1	GLYMA03G29810.1	890342	843245	3847.GLYMA20G38130.1	3847.GLYMA03G29810.1	0	0	0	0	0.733	0.715	0	0.065	0.922
GLYMA20G38130.1	GLYMA03G29801.1	890342	843244	3847.GLYMA20G38130.1	3847.GLYMA03G29801.1	0	0	0	0	0.733	0.715	0	0.065	0.922
GLYMA07G06240.1	GLYMA01G34350.1	853015	837787	3847.GLYMA07G06240.1	3847.GLYMA01G34350.1	0	0	0	0	0.812	0.153	0	0.550	0.922
GLYMA20G38130.1	GLYMA14G04840.1	890342	873416	3847.GLYMA20G38130.1	3847.GLYMA14G04840.1	0	0	0	0	0.733	0.715	0	0.065	0.922
GLYMA16G02880.2	GLYMA03G02731.1	878076	842079	3847.GLYMA16G02880.2	3847.GLYMA03G02731.1	0	0	0	0	0.812	0.153	0	0.550	0.922
GLYMA16G02880.2	GLYMA01G34350.1	878076	837787	3847.GLYMA16G02880.2	3847.GLYMA01G34350.1	0	0	0	0	0.812	0.153	0	0.550	0.922
GLYMA06G23290.1	GLYMA03G02731.1	851339	842079	3847.GLYMA06G23290.1	3847.GLYMA03G02731.1	0	0	0	0	0.812	0.153	0	0.550	0.922
GLYMA20G06615.1	GLYMA01G37136.1	888463	838021	3847.GLYMA20G06615.1	3847.GLYMA01G37136.1	0	0	0	0	0	0.825	0	0.568	0.921
GLYMA13G31941.2	GLYMA11G10911.2	871747	865420	3847.GLYMA13G31941.2	3847.GLYMA11G10911.2	0	0	0	0	0.099	0.915	0	0	0.920
GLYMA13G31941.2	GLYMA11G10981.2	871747	865426	3847.GLYMA13G31941.2	3847.GLYMA11G10981.2	0	0	0	0	0.099	0.915	0	0	0.920
GLYMA20G36600.2	GLYMA11G10911.2	890203	865420	3847.GLYMA20G36600.2	3847.GLYMA11G10911.2	0	0	0	0	0.098	0.915	0	0.043	0.920
GLYMA20G36600.2	GLYMA11G10981.2	890203	865426	3847.GLYMA20G36600.2	3847.GLYMA11G10981.2	0	0	0	0	0.098	0.915	0	0.043	0.920
GLYMA12G28990.5	GLYMA07G37700.2	868651	854871	3847.GLYMA12G28990.5	3847.GLYMA07G37700.2	0	0	0	0	0.485	0.846	0	0	0.917
MDH-1	AAT	868432	850098	3847.GLYMA12G19520.1	3847.GLYMA06G08670.1	0	0	0	0	0.499	0.097	0.650	0.521	0.914
sdh3	GLYMA02G04780.1	852258	839217	3847.GLYMA06G46180.1	3847.GLYMA02G04780.1	0.189	0	0	0	0.467	0.153	0	0.795	0.914
HELRP	GLYMA13G31941.2	882726	871747	3847.GLYMA18G01820.1	3847.GLYMA13G31941.2	0	0	0	0	0.099	0.810	0	0.540	0.914
GLYMA13G31941.2	GLYMA11G37910.1	871747	867011	3847.GLYMA13G31941.2	3847.GLYMA11G37910.1	0	0	0	0	0.099	0.810	0	0.540	0.914
GLYMA20G06615.1	GLYMA10G08250.1	888463	862201	3847.GLYMA20G06615.1	3847.GLYMA10G08250.1	0	0	0	0	0	0.816	0	0.543	0.912
GLYMA13G33410.1	sdh3	871884	852258	3847.GLYMA13G33410.1	3847.GLYMA06G46180.1	0	0	0	0	0.847	0.092	0	0.406	0.910
GLYMA20G36600.2	GLYMA15G03900.1	890203	875511	3847.GLYMA20G36600.2	3847.GLYMA15G03900.1	0	0	0	0	0.077	0.907	0	0	0.910
GLYMA07G10170.1	sdh3	853352	852258	3847.GLYMA07G10170.1	3847.GLYMA06G46180.1	0	0	0	0	0.847	0.092	0	0.406	0.910
GLYMA20G36600.2	GLYMA13G41490.1	890203	872652	3847.GLYMA20G36600.2	3847.GLYMA13G41490.1	0	0	0	0	0.077	0.907	0	0	0.910
GLYMA20G36600.2	GLYMA19G28530.2	890203	886542	3847.GLYMA20G36600.2	3847.GLYMA19G28530.2	0	0	0	0	0.099	0.846	0	0.393	0.908
GLYMA20G06615.1	GLYMA17G11760.1	888463	881081	3847.GLYMA20G06615.1	3847.GLYMA17G11760.1	0	0	0	0	0.058	0.809	0	0.533	0.908
GLYMA20G36600.2	GLYMA16G04710.1	890203	878243	3847.GLYMA20G36600.2	3847.GLYMA16G04710.1	0	0	0	0	0.099	0.846	0	0.393	0.908
GLYMA20G06615.1	GLYMA13G23120.1	888463	870945	3847.GLYMA20G06615.1	3847.GLYMA13G23120.1	0	0	0	0	0.058	0.809	0	0.533	0.908
